Id,Title,PriorityLevel,Classification,Status,IsApproved,SlaRiskLevel,Deadline,CreatedAt,UpdatedAt,AssignedDepartmentId,IsSLALocked,assigned_employee_count,has_multiple_assignments
54c070c7-62f0-40fa-80cf-bdd83ebb7ba7,Approve driver incentive payments #45,3,0,0,,1,2026-07-10 13:12:39.767304+00,2026-07-09 13:12:39.767304+00,2026-07-09 13:12:39.767304+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
d62a034f-6272-460b-a20f-c248d159af18,Prepare route profitability analysis #115,0,0,3,t,0,2026-07-12 13:25:26.312764+00,2026-07-09 13:25:26.312764+00,2026-07-10 13:25:26.312764+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
3cb6f05d-6db6-422e-9908-821357e6c16e,Assign driver for Bulacan route #15,0,0,3,t,0,2026-07-15 19:12:39.767304+00,2026-07-09 19:12:39.767304+00,2026-07-10 19:12:39.767304+00,45453926-7111-4135-9b99-55848ff0a208,f,2,1
d05ed6b2-30ce-4965-82f2-ba74b04e5121,Generate daily on-time performance dashboard #145,2,0,2,,0,2026-07-14 19:25:26.312764+00,2026-07-09 19:25:26.312764+00,2026-07-24 16:25:26.312764+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
61b8d261-a4ea-470a-93d1-c457fab15d47,Process gift-wrapping service requests #85,2,1,2,,0,2026-07-17 23:23:32.020828+00,2026-07-09 23:23:32.020828+00,2026-07-24 23:23:32.020828+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
14abb1de-1094-4f4d-bb99-6e72c74eacf6,Verify proof of delivery images #60,0,0,3,t,0,2026-07-13 00:23:32.020828+00,2026-07-10 00:23:32.020828+00,2026-07-13 00:23:32.020828+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
e3a6c7e7-bdd6-4f90-bc42-3044a96ed019,Approve delivery zone #215,3,1,2,,0,2026-07-29 10:27:46.291385+00,2026-07-10 10:27:46.291385+00,2026-07-24 19:27:46.291385+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
44ace09d-bbc4-4aae-80a3-04e7823ef7ad,Ready QA process update #353,0,1,2,,0,2026-08-09 10:30:19.258003+00,2026-07-10 10:30:19.258003+00,2026-07-22 18:30:19.258003+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
96ce46b2-ecd7-41a0-9733-af5aa6b88b5d,Pending approval route #341,3,0,2,,0,2026-08-05 10:30:19.258003+00,2026-07-10 10:30:19.258003+00,2026-07-24 17:30:19.258003+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
a5ddf8ed-8b4d-4793-8d0e-89c7c488fcda,Audit petty cash for deliveries #46,3,0,0,,1,2026-07-11 12:12:39.767304+00,2026-07-10 12:12:39.767304+00,2026-07-10 12:12:39.767304+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
4b8c622f-96c2-4974-9fcd-773f1b6fbdf3,Coordinate seasonal workforce hiring #146,2,0,2,,0,2026-07-16 16:25:26.312764+00,2026-07-10 16:25:26.312764+00,2026-07-24 14:25:26.312764+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
8fae1df4-7e5a-4c66-80ab-f5d258859ea1,Process return pickup request #16,1,0,3,t,0,2026-07-17 18:12:39.767304+00,2026-07-10 18:12:39.767304+00,2026-07-12 18:12:39.767304+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
63b2e838-e0df-44d9-a532-acba56851482,Escalate undeliverable package resolution #61,0,1,3,t,0,2026-07-14 23:23:32.020828+00,2026-07-10 23:23:32.020828+00,2026-07-14 23:23:32.020828+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
b063c080-2962-4127-bd7c-fecd1697b3e5,Update client delivery preference profiles #86,2,0,2,,0,2026-07-20 10:23:32.020828+00,2026-07-11 10:23:32.020828+00,2026-07-24 22:23:32.020828+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,2,1
fda4299c-9a3b-4289-accb-e9537eedb3d4,Coordinate with customs broker for clearance #116,0,0,3,t,0,2026-07-15 10:25:26.312764+00,2026-07-11 10:25:26.312764+00,2026-07-13 10:25:26.312764+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
bdd08363-054d-4c2b-beb2-257fdd62d57e,Complete overtime report #214,2,0,2,,0,2026-07-28 10:27:46.291385+00,2026-07-11 10:27:46.291385+00,2026-07-24 20:27:46.291385+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
b94dcc93-8810-4b55-b40b-4a74e3299859,Prepare tax deduction summaries #47,3,0,0,,1,2026-07-12 11:12:39.767304+00,2026-07-11 11:12:39.767304+00,2026-07-11 11:12:39.767304+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
f3673673-0240-4941-bc85-6e01a83c3bf0,Resolve billing discrepancy for freight charges #147,2,1,0,,0,2026-07-18 13:25:26.312764+00,2026-07-11 13:25:26.312764+00,2026-07-11 13:25:26.312764+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
42d0ffdf-01c3-4180-98a7-03b5d1bc6a39,Reschedule missed delivery slot #17,1,0,3,f,2,2026-07-15 17:12:39.767304+00,2026-07-11 17:12:39.767304+00,2026-07-14 17:12:39.767304+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
41fc0559-cd9f-497d-bdbd-fa9268e903f6,Resolve lost package investigation #554 #117,0,1,3,t,0,2026-07-17 07:25:26.312764+00,2026-07-12 07:25:26.312764+00,2026-07-15 07:25:26.312764+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
9f6a0bb0-aafd-4a70-ae25-319904c2b89d,Generate end-of-day cash reconciliation #87,2,1,2,,0,2026-07-22 09:23:32.020828+00,2026-07-12 09:23:32.020828+00,2026-07-24 21:23:32.020828+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
3ad19f54-9d0b-4acb-bde7-345bbdf37794,Optimize cluster route for Pasay area #62,0,0,3,f,2,2026-07-13 10:23:32.020828+00,2026-07-12 10:23:32.020828+00,2026-07-13 10:23:32.020828+00,45453926-7111-4135-9b99-55848ff0a208,f,2,1
dff0ddcf-8af7-4c6b-8fd9-50f11dc64267,Review cross-training #213,1,1,2,,0,2026-08-10 10:27:46.291385+00,2026-07-12 10:27:46.291385+00,2026-07-24 21:27:46.291385+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
d223a0fc-6f90-4ee7-8314-a61fac29f8eb,Submitted for review #322,0,1,2,,0,2026-08-05 10:30:19.258003+00,2026-07-12 10:30:19.258003+00,2026-07-24 20:30:19.258003+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
4d96f2dd-d57a-4856-a8a7-ae3f72bda912,Manager review safety #325,0,1,2,,0,2026-07-28 10:30:19.258003+00,2026-07-12 10:30:19.258003+00,2026-07-22 19:30:19.258003+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
3c396b9d-8088-47ab-b72f-b3d4dacf8907,Deprioritize fleet upgrade #320,1,1,5,,0,2026-07-30 10:30:19.258003+00,2026-07-12 10:30:19.258003+00,2026-07-24 22:30:19.258003+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
1b24e2cf-d395-4a89-8548-851ad8df61b2,Cancel duplicate data entry #335,1,1,5,,0,2026-08-09 10:30:19.258003+00,2026-07-12 10:30:19.258003+00,2026-07-23 17:30:19.258003+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
ef826a03-f9fd-4933-a424-3d1a13fd754a,Submitted for review #342,0,1,2,,0,2026-08-12 10:30:19.258003+00,2026-07-12 10:30:19.258003+00,2026-07-24 22:30:19.258003+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
49703f5d-7302-46e6-ab8a-08cb677c8b6e,Withdraw budget request #333,1,1,5,,0,2026-08-10 10:30:19.258003+00,2026-07-12 10:30:19.258003+00,2026-07-23 04:30:19.258003+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
3faafe61-d2c4-4db4-aed5-53f008ab9b3a,Weekend delivery slot coordination #18,1,1,3,f,2,2026-07-14 16:12:39.767304+00,2026-07-12 16:12:39.767304+00,2026-07-16 16:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,2,1
5908175c-8cc8-40f5-8484-b904be346ea2,Update client SLA compliance records #118,1,0,3,f,2,2026-07-16 04:25:26.312764+00,2026-07-13 04:25:26.312764+00,2026-07-17 04:25:26.312764+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
fc69afef-ae66-4b4e-987e-c11159b5a85f,Resolve double-charged shipping fee #88,2,0,2,,0,2026-07-24 08:23:32.020828+00,2026-07-13 08:23:32.020828+00,2026-07-24 20:23:32.020828+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
7bf70f2b-9804-4ba8-bffa-74c54281fb27,Prepare incident report for damaged shipment #63,0,1,3,f,2,2026-07-15 09:23:32.020828+00,2026-07-13 09:23:32.020828+00,2026-07-15 09:23:32.020828+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
2c64f77f-5707-4f82-a907-efec73bea6dc,Process vendor payment requests #48,3,1,0,,1,2026-07-14 10:12:39.767304+00,2026-07-13 10:12:39.767304+00,2026-07-13 10:12:39.767304+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
bb2a9d79-571b-4c49-9e37-df4bd5e0b01d,Process urgent document courier request #148,2,0,0,,0,2026-07-21 10:25:26.312764+00,2026-07-13 10:25:26.312764+00,2026-07-13 10:25:26.312764+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,2,1
68c7d022-da11-467c-bf82-89ecf8da7bf5,Finalize dispatch SOP #212,0,0,2,,0,2026-08-09 10:27:46.291385+00,2026-07-13 10:27:46.291385+00,2026-07-24 22:27:46.291385+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
2d3a22c3-6723-40d5-a119-10b0f36753f6,Withdraw fleet plan #236,0,0,5,,0,2026-08-09 10:27:46.29718+00,2026-07-13 10:27:46.29718+00,2026-07-24 22:27:46.29718+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
627d7b2d-03db-4cf4-a505-b02fd14e5f71,Submitted training complete #347,0,1,2,,0,2026-08-04 10:30:19.258003+00,2026-07-13 10:30:19.258003+00,2026-07-23 16:30:19.258003+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
32421770-f251-47c8-bc0c-23e1cfbde5ad,Under final review SOP #349,2,0,2,,0,2026-07-26 10:30:19.258003+00,2026-07-13 10:30:19.258003+00,2026-07-23 13:30:19.258003+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
bca3d638-d830-49cf-87bf-ffb546cc412f,Return logistics for damaged goods #19,1,1,3,f,2,2026-07-16 15:12:39.767304+00,2026-07-13 15:12:39.767304+00,2026-07-18 15:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
51d365fb-db0c-4b53-8a73-7572e6529479,Process hazardous materials declaration #119,1,0,3,f,2,2026-07-18 01:25:26.312764+00,2026-07-14 01:25:26.312764+00,2026-07-19 01:25:26.312764+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
378e8cbc-077c-4f95-a60e-1349bd967fae,Review third-party courier performance #89,2,1,0,,0,2026-07-26 07:23:32.020828+00,2026-07-14 07:23:32.020828+00,2026-07-14 07:23:32.020828+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
3f1b8d9b-a9bc-4822-a1fb-8e965094e7cb,Update customer return policy implementation #149,2,0,0,,0,2026-07-23 07:25:26.312764+00,2026-07-14 07:25:26.312764+00,2026-07-14 07:25:26.312764+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
fb532b99-14bf-4c9f-9b44-d37bf321584d,Audit driver logbook submissions #64,0,0,3,t,0,2026-07-21 08:23:32.020828+00,2026-07-14 08:23:32.020828+00,2026-07-17 08:23:32.020828+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
5f235959-263d-4ae8-9a31-c46650c17f4b,Calculate per-route profitability #49,3,1,0,,1,2026-07-15 09:12:39.767304+00,2026-07-14 09:12:39.767304+00,2026-07-14 09:12:39.767304+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
451bb163-23ae-4a8b-ad24-ddc116f5d500,Approve vendor score #211,3,1,2,,0,2026-08-08 10:27:46.291385+00,2026-07-14 10:27:46.291385+00,2026-07-24 23:27:46.291385+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
55263ae3-b369-438d-a366-5ebf7e524a7e,Cancel supplier audit #235,3,1,5,,0,2026-08-08 10:27:46.29718+00,2026-07-14 10:27:46.29718+00,2026-07-24 23:27:46.29718+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
9b3e4f8b-139f-408f-91e4-b10111f9da13,Pending coordinator approved #316,0,0,2,,0,2026-08-04 10:30:19.258003+00,2026-07-14 10:30:19.258003+00,2026-07-24 21:30:19.258003+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
812c16a3-0105-4abb-b00a-c428923c883c,Express delivery to Clark Freeport #20,1,0,3,t,0,2026-07-25 14:12:39.767304+00,2026-07-14 14:12:39.767304+00,2026-07-15 14:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
f671c29f-36fc-4317-b828-34eaa548252e,Generate monthly on-time delivery summary #120,1,1,3,t,0,2026-07-22 22:25:26.312764+00,2026-07-14 22:25:26.312764+00,2026-07-15 22:25:26.312764+00,45453926-7111-4135-9b99-55848ff0a208,f,2,1
fd06cff2-2a86-4abe-800d-542a18d1bae6,Verify temperature excursion reports for pharma #150,2,1,0,,0,2026-07-25 04:25:26.312764+00,2026-07-15 04:25:26.312764+00,2026-07-15 04:25:26.312764+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
afe93b8a-e3ae-4afd-b850-2d3df66b358c,Coordinate cross-border shipment docs #90,2,0,0,,0,2026-07-18 06:23:32.020828+00,2026-07-15 06:23:32.020828+00,2026-07-15 06:23:32.020828+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
3b353b47-0c6f-4041-9714-3a5bcc93eec6,Process cash-on-delivery remittance #65,1,1,3,t,0,2026-07-23 07:23:32.020828+00,2026-07-15 07:23:32.020828+00,2026-07-19 07:23:32.020828+00,45453926-7111-4135-9b99-55848ff0a208,f,2,1
4ab9b308-1ffd-432f-8ee7-90938f6b6cf1,Generate end-of-month financial report #50,3,0,0,,1,2026-07-16 08:12:39.767304+00,2026-07-15 08:12:39.767304+00,2026-07-15 08:12:39.767304+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
bd7d8d1b-396f-4c4f-83ba-c8a5a484b928,Complete asset depreciation #210,2,0,2,,0,2026-08-07 10:27:46.291385+00,2026-07-15 10:27:46.291385+00,2026-07-25 00:27:46.291385+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
53da3ab0-8e5f-4398-acbe-457ffe6f272d,Drop lease review #234,2,0,5,,0,2026-08-07 10:27:46.29718+00,2026-07-15 10:27:46.29718+00,2026-07-25 00:27:46.29718+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
5e5d5c34-1e54-445c-9c5b-47cf43ba4ac3,Update emergency contacts #246,2,0,1,,0,2026-08-07 10:27:46.298919+00,2026-07-15 10:27:46.298919+00,2026-07-25 00:27:46.298919+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
947d89ac-aae2-414f-801a-eb9d8a98f5ce,Under final review SOP #359,3,0,2,,0,2026-08-04 10:30:19.258003+00,2026-07-15 10:30:19.258003+00,2026-07-25 01:30:19.258003+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
73e2e7ef-2cc2-4fe7-aacc-93f60ce33225,Under final review SOP #319,3,1,2,,0,2026-08-04 10:30:19.258003+00,2026-07-15 10:30:19.258003+00,2026-07-23 07:30:19.258003+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
275a968c-0e4d-4d97-a3a5-d006c653f330,Delicate electronics delivery to BGC #21,1,0,5,,0,2026-07-27 13:12:39.767304+00,2026-07-15 13:12:39.767304+00,2026-07-17 13:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,2,1
a42e36da-a8c0-4a5a-861e-20fdafc3b368,Coordinate overflow warehouse allocation #121,1,0,3,t,0,2026-07-24 19:25:26.312764+00,2026-07-15 19:25:26.312764+00,2026-07-17 19:25:26.312764+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
e5397a22-9d00-4bbe-a8fc-8b2f89633500,Prepare annual logistics budget forecast #151,3,0,0,,1,2026-07-17 01:25:26.312764+00,2026-07-16 01:25:26.312764+00,2026-07-16 01:25:26.312764+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,t,1,0
e1e838d4-924c-4b7e-9624-c015f4a0dfeb,Process urgent same-day Cebu delivery #91,2,1,0,,0,2026-07-20 05:23:32.020828+00,2026-07-16 05:23:32.020828+00,2026-07-16 05:23:32.020828+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
13646935-9bb7-4ff2-ab78-395d01ac8f42,Coordinate with warehouse for restock #66,1,0,3,t,0,2026-07-25 06:23:32.020828+00,2026-07-16 06:23:32.020828+00,2026-07-17 06:23:32.020828+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
7914a315-8e63-4fbd-b99e-a32596a9497f,Review shipment exceptions #209,1,1,2,,0,2026-08-06 10:27:46.291385+00,2026-07-16 10:27:46.291385+00,2026-07-25 01:27:46.291385+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
f4b2f212-60ee-43d3-b516-8a9f813710a2,Cancel training update #233,1,1,5,,0,2026-08-06 10:27:46.29718+00,2026-07-16 10:27:46.29718+00,2026-07-25 01:27:46.29718+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
6f0be94a-d742-4983-812c-177584699057,Gather KPI data #245,1,1,1,,0,2026-08-06 10:27:46.298919+00,2026-07-16 10:27:46.298919+00,2026-07-25 01:27:46.298919+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
50191b72-9e75-4342-8692-bb8b806d9da0,Manager review safety #305,1,1,2,,0,2026-08-07 10:30:19.258003+00,2026-07-16 10:30:19.258003+00,2026-07-23 12:30:19.258003+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
cccc9410-ba65-4b74-b5a5-c2928c835c62,Ready QA process update #323,1,0,2,,0,2026-08-06 10:30:19.258003+00,2026-07-16 10:30:19.258003+00,2026-07-24 13:30:19.258003+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
15109868-6182-48a5-9c22-709fe403b529,Temperature-controlled shipment to Alabang #22,1,0,5,,0,2026-07-29 12:12:39.767304+00,2026-07-16 12:12:39.767304+00,2026-07-19 12:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
b80ff49d-6fc0-4fb5-84c9-522f09504d78,Verify driver license renewals #122,1,0,3,t,0,2026-07-26 16:25:26.312764+00,2026-07-16 16:25:26.312764+00,2026-07-19 16:25:26.312764+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
77748bc7-01b8-436c-bf7f-2d6760599a2c,Audit third-party warehouse compliance #152,3,0,0,,1,2026-07-17 22:25:26.312764+00,2026-07-16 22:25:26.312764+00,2026-07-16 22:25:26.312764+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,t,1,0
88560ffb-4bda-4171-adf8-1e46d17231fb,Audit returned inventory condition report #92,3,0,0,,1,2026-07-18 04:23:32.020828+00,2026-07-17 04:23:32.020828+00,2026-07-17 04:23:32.020828+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,t,2,1
9e036fc5-9254-4d9e-87a3-fd9cfb2e1f87,Reschedule weather-delayed deliveries #67,1,1,3,t,0,2026-07-27 05:23:32.020828+00,2026-07-17 05:23:32.020828+00,2026-07-19 05:23:32.020828+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
475e60a2-b643-4d07-9bfb-418253e05b1f,Finalize route change #208,0,0,2,,0,2026-08-05 10:27:46.291385+00,2026-07-17 10:27:46.291385+00,2026-07-25 02:27:46.291385+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
eedbb3f5-4d35-4d91-8b6c-cac9691ed1f8,Withdraw pilot program #232,0,0,5,,0,2026-08-05 10:27:46.29718+00,2026-07-17 10:27:46.29718+00,2026-07-25 02:27:46.29718+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
f39c95cc-7b2d-47e5-b5e4-d48088cff0d6,Draft delivery policy #244,0,0,1,,0,2026-08-05 10:27:46.298919+00,2026-07-17 10:27:46.298919+00,2026-07-25 02:27:46.298919+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
216f090b-deee-4221-958e-0881cfcffe71,Bulk office supplies to Quezon City #23,1,1,5,,0,2026-07-31 11:12:39.767304+00,2026-07-17 11:12:39.767304+00,2026-07-21 11:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
2b2c303c-a324-47f0-80aa-a049ac08c350,Prepare incident investigation report #123,1,1,3,f,2,2026-07-21 13:25:26.312764+00,2026-07-17 13:25:26.312764+00,2026-07-21 13:25:26.312764+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
eafe28e4-90ee-417c-932f-7ded32eddc98,Process bulk pallet shipment to regional hub #153,3,1,0,,1,2026-07-18 19:25:26.312764+00,2026-07-17 19:25:26.312764+00,2026-07-17 19:25:26.312764+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
18ed83a7-6ab2-4487-a654-398c2c35eb97,Prepare quarterly logistics cost analysis #93,3,1,0,,1,2026-07-19 03:23:32.020828+00,2026-07-18 03:23:32.020828+00,2026-07-18 03:23:32.020828+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,t,1,0
6f6b5875-517d-43e1-a490-f1f1aee2a594,Verify returned merchandise condition #68,1,0,3,t,0,2026-07-29 04:23:32.020828+00,2026-07-18 04:23:32.020828+00,2026-07-21 04:23:32.020828+00,45453926-7111-4135-9b99-55848ff0a208,f,2,1
90e3fee2-1016-4301-b9f0-a8d2d545ff89,Approve hazard permit #207,3,1,2,,0,2026-08-04 10:27:46.291385+00,2026-07-18 10:27:46.291385+00,2026-07-25 03:27:46.291385+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
980231f8-766e-448f-94f8-40d34f155480,Abandon inventory disposal #231,3,1,5,,0,2026-08-04 10:27:46.29718+00,2026-07-18 10:27:46.29718+00,2026-07-25 03:27:46.29718+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
0dd3cc6f-3218-492d-8065-29a8fbf60148,Coordinate fleet inspection #243,3,1,1,,0,2026-08-04 10:27:46.298919+00,2026-07-18 10:27:46.298919+00,2026-07-25 03:27:46.298919+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
e83d2429-a979-4d56-bf14-bcf0315df731,Cancel equipment order #339,3,1,5,,0,2026-07-31 10:30:19.258003+00,2026-07-18 10:30:19.258003+00,2026-07-23 21:30:19.258003+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
830c0751-d9dc-45e0-9bf7-909a627b7133,Coordinate emergency after-hours delivery #154,3,0,0,,1,2026-07-19 16:25:26.312764+00,2026-07-18 16:25:26.312764+00,2026-07-18 16:25:26.312764+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
edc3d1cb-c14d-4901-9056-af66f3548f2c,Resolve missing parcel investigation #8192 #94,3,0,0,,1,2026-07-20 02:23:32.020828+00,2026-07-19 02:23:32.020828+00,2026-07-19 02:23:32.020828+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,t,1,0
7f0bbd9e-df88-4e36-b9e7-0e6ac8c86b52,Update customer contact details in system #69,1,1,3,f,2,2026-07-21 03:23:32.020828+00,2026-07-19 03:23:32.020828+00,2026-07-23 03:23:32.020828+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
00087439-9765-4963-834e-97494e9d78cb,Last-mile delivery for online order #8812 #24,1,1,5,,0,2026-07-22 10:12:39.767304+00,2026-07-19 10:12:39.767304+00,2026-07-24 10:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,2,1
29a3f8a4-6572-4cb7-b0f0-f028e820a019,Audit proof-of-delivery signature matches #124,1,0,3,f,2,2026-07-20 10:25:26.312764+00,2026-07-19 10:25:26.312764+00,2026-07-24 10:25:26.312764+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,2,1
65e14b86-30ca-4ce9-87bb-ed74e545f0b8,Complete logistics audit #206,2,0,2,,0,2026-08-03 10:27:46.291385+00,2026-07-19 10:27:46.291385+00,2026-07-25 04:27:46.291385+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
a5edcc3b-4625-480f-a294-d58eb4fc8160,Drop route study #230,2,0,5,,0,2026-08-03 10:27:46.29718+00,2026-07-19 10:27:46.29718+00,2026-07-25 04:27:46.29718+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
19d7fa70-8077-4030-b5c1-6a278208013b,Audit access logs #242,2,0,1,,0,2026-08-03 10:27:46.298919+00,2026-07-19 10:27:46.298919+00,2026-07-25 04:27:46.298919+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
d71bab4f-bdde-4dce-93d3-05e24042abe9,Resolve missing delivery confirmation #648 #155,3,0,0,,1,2026-07-20 13:25:26.312764+00,2026-07-19 13:25:26.312764+00,2026-07-19 13:25:26.312764+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
982f3bcf-9f50-4972-9997-6e72dca592fc,Update warehouse layout for efficiency #95,3,1,0,,1,2026-07-21 01:23:32.020828+00,2026-07-20 01:23:32.020828+00,2026-07-20 01:23:32.020828+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
69f881b1-1db9-48fe-85a5-affec6e60c3c,Generate daily dispatch performance report #70,1,0,3,f,2,2026-07-23 02:23:32.020828+00,2026-07-20 02:23:32.020828+00,2026-07-21 02:23:32.020828+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
d35aebe3-8325-4741-92c7-5cb0401073f4,Process expedited shipping for VIP client #125,1,0,3,t,0,2026-08-02 07:25:26.312764+00,2026-07-20 07:25:26.312764+00,2026-07-21 07:25:26.312764+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
3e2b122d-e87a-4701-9a67-21a44571af70,Cross-dock transfer to Pasig warehouse #25,1,0,5,,0,2026-07-24 09:12:39.767304+00,2026-07-20 09:12:39.767304+00,2026-07-21 09:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
1ead8350-658c-45e2-b8d1-4ad798287fce,Finalize customer refund #205,1,1,2,,0,2026-08-02 10:27:46.291385+00,2026-07-20 10:27:46.291385+00,2026-07-25 05:27:46.291385+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
5ba84b7e-6a51-4897-8cd7-ef506e51c626,Cancel overtime batch #229,1,1,5,,0,2026-08-02 10:27:46.29718+00,2026-07-20 10:27:46.29718+00,2026-07-25 05:27:46.29718+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
